ref,url,content
Rule 68(2),https://www.wipo.int/pct/en/texts/rules/r68.html,"Invitation to Restrict or Pay Where the International Preliminary Examining Authority finds that the requirement of unity of invention is not complied with and chooses to invite the applicant, at his option, to restrict the claims or to pay additional fees, the invitation shall:"
Rule 68(2)(i),https://www.wipo.int/pct/en/texts/rules/r68.html,"specify at least one possibility of restriction which, in the opinion of the International Preliminary Examining Authority, would be in compliance with the applicable requirement"
Rule 68(2)(ii),https://www.wipo.int/pct/en/texts/rules/r68.html,specify the reasons for which the international application is not considered as complying with the requirement of unity of invention
Rule 68(2)(iii),https://www.wipo.int/pct/en/texts/rules/r68.html,invite the applicant to comply with the invitation within one month from the date of the invitation
Rule 68(2)(iv),https://www.wipo.int/pct/en/texts/rules/r68.html,indicate the amount of the required additional fees to be paid in case the applicant so chooses; and
Rule 68(2)(v),https://www.wipo.int/pct/en/texts/rules/r68.html,"invite the applicant to pay, where applicable, the protest fee referred to in Rule 68.3(e) within one month from the date of the invitation, and indicate the amount to be paid."
Rule 68(3),https://www.wipo.int/pct/en/texts/rules/r68.html,Additional Fees
Rule 68(3)(a),https://www.wipo.int/pct/en/texts/rules/r68.html,The amount of the additional fees due for international preliminary examination under Article 34(3)(a) shall be determined by the competent International Preliminary Examining Authority.
Rule 68(3)(b),https://www.wipo.int/pct/en/texts/rules/r68.html,The additional fees due for international preliminary examination under Article 34(3)(a) shall be payable direct to the International Preliminary Examining Authority.
Rule 68(3)(c),https://www.wipo.int/pct/en/texts/rules/r68.html,"Any applicant may pay the additional fees under protest, that is, accompanied by a reasoned statement to the effect that the international application complies with the requirement of unity of invention or that the amount of the required additional fees is excessive. Such protest shall be examined by a review body constituted in the framework of the International Preliminary Examining Authority which, to the extent that it finds the protest justified, shall order the total or partial reimbursement to the applicant of the additional fees. On the request of the applicant, the text of both the protest and the decision thereon shall be notified to the elected Offices as an annex to the international preliminary examination report."
Rule 68(3)(d),https://www.wipo.int/pct/en/texts/rules/r68.html,"The membership of the review body referred to in paragraph (c) may include, but shall not be limited to, the person who made the decision which is the subject of the protest."
Rule 68(3)(e),https://www.wipo.int/pct/en/texts/rules/r68.html,"The examination of a protest referred to in paragraph (c) may be subjected by the International Preliminary Examining Authority to the payment to it, for its own benefit, of a protest fee. Where the applicant has not, within the time limit under Rule 68.2(v), paid any required protest fee, the protest shall be considered not to have been made and the International Preliminary Examining Authority shall so declare. The protest fee shall be refunded to the applicant where the review body referred to in paragraph (c) finds that the protest was entirely justified."
Rule 68(4),https://www.wipo.int/pct/en/texts/rules/r68.html,Procedure in the Case of Insufficient Restriction of the Claims
Rule 68(4)(1),https://www.wipo.int/pct/en/texts/rules/r68.html,"If the applicant restricts the claims but not sufficiently to comply with the requirement of unity of invention, the International Preliminary Examining Authority shall proceed as provided in Article 34(3)(c)."
Rule 68(5),https://www.wipo.int/pct/en/texts/rules/r68.html,Main Invention
Rule 68(5)(1),https://www.wipo.int/pct/en/texts/rules/r68.html,"In case of doubt which invention is the main invention for the purposes of Article 34(3)(c), the invention first mentioned in the claims shall be considered the main invention."
Rule 69(1),https://www.wipo.int/pct/en/texts/rules/r69.html,Start of International Preliminary Examination
Rule 69(1)(a),https://www.wipo.int/pct/en/texts/rules/r69.html,"Subject to paragraphs (b) to (e), the International Preliminary Examining Authority shall start the international preliminary examination when it is in possession of all of the following:"
Rule 69(1)(a)(i),https://www.wipo.int/pct/en/texts/rules/r69.html,the demand
Rule 69(1)(a)(ii),https://www.wipo.int/pct/en/texts/rules/r69.html,"the amount due (in full) for the handling fee and the preliminary examination fee, including, where applicable, the late payment fee under Rule 58bis.2; and"
Rule 69(1)(a)(iii),https://www.wipo.int/pct/en/texts/rules/r69.html,"either the international search report or the declaration by the International Searching Authority under Article 17(2)(a) that no international search report will be established, and the written opinion established under Rule 43bis.1 unless the applicant expressly requests to postpone the start of the international preliminary examination until the expiration of the applicable time limit under Rule 54bis.1(a)."
Rule 69(1)(b),https://www.wipo.int/pct/en/texts/rules/r69.html,"If the national Office or intergovernmental organization that acts as International Searching Authority also acts as International Preliminary Examining Authority, the international preliminary examination may, if that national Office or intergovernmental organization so wishes and subject to paragraphs (d) and (e), start at the same time as the international search."
Rule 69(1)(b-bis),https://www.wipo.int/pct/en/texts/rules/r69.html,"(b-bis)  Where, in accordance with paragraph (b), the national Office or intergovernmental organization that acts as both International Searching Authority and International Preliminary Examining Authority wishes to start the international preliminary examination at the same time as the international search and considers that all of the conditions referred to in Article 34(2)(c)(i) to (iii) are fulfilled, that national Office or intergovernmental organization need not, in its capacity as International Searching Authority, establish a written opinion under Rule 43bis.1."
Rule 69(1)(c),https://www.wipo.int/pct/en/texts/rules/r69.html,"Where the statement concerning amendments contains an indication that amendments under Article 19 are to be taken into account (Rule 53.9(a)(i)), the International Preliminary Examining Authority shall not start the international preliminary examination before it has received a copy of the amendments concerned."
Rule 69(1)(d),https://www.wipo.int/pct/en/texts/rules/r69.html,"Where the statement concerning amendments contains an indication that the start of the international preliminary examination is to be postponed (Rule 53.9(b)), the International Preliminary Examining Authority shall not start the international preliminary examination before whichever of the following occurs first: (i)  it has received a copy of any amendments made under Article 19; (ii)  it has received a notice from the applicant that he does not wish to make amendments under Article 19;  or (iii)  the expiration of the applicable time limit under Rule 46.1."
Rule 69(1)(e),https://www.wipo.int/pct/en/texts/rules/r69.html,"Where the statement concerning amendments contains an indication that amendments under Article 34 are submitted with the demand (Rule 53.9(c)) but no such amendments are, in fact, submitted, the International Preliminary Examining Authority shall not start the international preliminary examination before it has received the amendments or before the time limit fixed in the invitation referred to in Rule 60.1(g) has expired, whichever occurs first."
Rule 69(2),https://www.wipo.int/pct/en/texts/rules/r69.html,Time Limit for International Preliminary Examination The time limit for establishing the international preliminary examination report shall be whichever of the following periods expires last: (i)  28 months from the priority date;  or (ii)  six months from the time provided under Rule 69.1 for the start of the international preliminary examination; or (iii)  six months from the date of receipt by the International Preliminary Examining Authority of the translation furnished under Rule 55.2.
Rule 70(1),https://www.wipo.int/pct/en/texts/rules/r70.html,"Definition For the purposes of this Rule, ""report"" shall mean international preliminary examination report."
Rule 70(2),https://www.wipo.int/pct/en/texts/rules/r70.html,Basis of the Report
Rule 70(2)(a),https://www.wipo.int/pct/en/texts/rules/r70.html,"If the claims have been amended, the report shall issue on the claims as amended."
Rule 70(2)(b),https://www.wipo.int/pct/en/texts/rules/r70.html,"If, pursuant to Rule 66.7(a) or (b), the report is established as if the priority had not been claimed, the report shall so indicate."
Rule 70(2)(c),https://www.wipo.int/pct/en/texts/rules/r70.html,"If the International Preliminary Examining Authority considers that any amendment goes beyond the disclosure in the international application as filed, the report shall be established as if such amendment had not been made, and the report shall so indicate. It shall also indicate the reasons why it considers that the amendment goes beyond the said disclosure."
Rule 70(2)(c-bis),https://www.wipo.int/pct/en/texts/rules/r70.html,"(c-bis)  If the claims, description or drawings have been amended but the replacement sheet or sheets were not accompanied by a letter indicating the basis for the amendment in the application as filed, as required under Rule 46.5(b)(iii), Rule 46.5(b)(iii) being applicable by virtue of Rule 66.8(c), or Rule 66.8(a), as applicable, the report may be established as if the amendment had not been made, in which case the report shall so indicate."
Rule 70(2)(d),https://www.wipo.int/pct/en/texts/rules/r70.html,"Where claims relate to inventions in respect of which no international search report has been established and have therefore not been the subject of international preliminary examination, the international preliminary examination report shall so indicate."
Rule 70(2)(e),https://www.wipo.int/pct/en/texts/rules/r70.html,"If a rectification of an obvious mistake is taken into account under Rule 66.1, the report shall so indicate. If a rectification of an obvious mistake is not taken into account pursuant to Rule 66.4bis, the report shall, if possible, so indicate, failing which the International Preliminary Examining Authority shall notify the International Bureau accordingly and the International Bureau shall proceed as provided for in the Administrative Instructions."
Rule 70(2)(f),https://www.wipo.int/pct/en/texts/rules/r70.html,"The report shall indicate the date on which a top-up search under Rule 66.1ter was made, or else state that no top-up search was made."
Rule 70(3),https://www.wipo.int/pct/en/texts/rules/r70.html,"Identifications The report shall identify the International Preliminary Examining Authority which established it by indicating the name of such Authority, and the international application by indicating the international application number, the name of the applicant, and the international filing date."
Rule 70(4),https://www.wipo.int/pct/en/texts/rules/r70.html,Dates The report shall indicate:
Rule 70(4)(i),https://www.wipo.int/pct/en/texts/rules/r70.html,"the date on which the demand was submitted, and"
Rule 70(4)(ii),https://www.wipo.int/pct/en/texts/rules/r70.html,the date of the report; that date shall be the date on which the report is completed.
Rule 70(5),https://www.wipo.int/pct/en/texts/rules/r70.html,Classification
Rule 70(5)(a),https://www.wipo.int/pct/en/texts/rules/r70.html,The report shall repeat the classification given under Rule 43.3 if the International Preliminary Examining Authority agrees with such classification.
Rule 70(5)(b),https://www.wipo.int/pct/en/texts/rules/r70.html,"Otherwise, the International Preliminary Examining Authority shall indicate in the report the classification, at least according to the International Patent Classification, which it considers correct."
Rule 70(6),https://www.wipo.int/pct/en/texts/rules/r70.html,Statement under Article 35(2)
Rule 70(6)(a),https://www.wipo.int/pct/en/texts/rules/r70.html,"The statement referred to in Article 35(2) shall consist of the words ""YES"" or ""NO,"" or their equivalent in the language of the report, or some appropriate sign provided for in the Administrative Instructions, and shall be accompanied by the citations, explanations and observations, if any, referred to in the last sentence of Article 35(2)."
Rule 70(6)(b),https://www.wipo.int/pct/en/texts/rules/r70.html,"If any of the three criteria referred to in Article 35(2) (that is, novelty, inventive step (non-obviousness), industrial applicability) is not satisfied, the statement shall be negative. If, in such a case, any of the criteria, taken separately, is satisfied, the report shall specify the criterion or criteria so satisfied."
Rule 70(7),https://www.wipo.int/pct/en/texts/rules/r70.html,Citations under Article 35(2)
Rule 70(7)(a),https://www.wipo.int/pct/en/texts/rules/r70.html,"The report shall cite the documents considered to be relevant for supporting the statements made under Article 35(2), whether or not such documents are cited in the international search report. Documents cited in the international search report need only be cited in the report when they are considered by the International Preliminary Examining Authority to be relevant."
Rule 70(7)(b),https://www.wipo.int/pct/en/texts/rules/r70.html,The provisions of Rule 43.5(b) and (e) shall apply also to the report.
Rule 70(8),https://www.wipo.int/pct/en/texts/rules/r70.html,Explanations under Article 35(2) The Administrative Instructions shall contain guidelines for cases in which the explanations referred to in Article 35(2) should or should not be given and the form of such explanations. Such guidelines shall be based on the following principles:
Rule 70(8)(i),https://www.wipo.int/pct/en/texts/rules/r70.html,explanations shall be given whenever the statement in relation to any claim is negative
Rule 70(8)(ii),https://www.wipo.int/pct/en/texts/rules/r70.html,explanations shall be given whenever the statement is positive unless the reason for citing any document is easy to imagine on the basis of consultation of the cited document
Rule 70(8)(iii),https://www.wipo.int/pct/en/texts/rules/r70.html,"generally, explanations shall be given if the case provided for in the last sentence of Rule 70.6(b) obtains."
Rule 70(9),https://www.wipo.int/pct/en/texts/rules/r70.html,"Non-Written Disclosures Any non-written disclosure referred to in the report by virtue of Rule 64.2 shall be mentioned by indicating its kind, the date on which the written disclosure referring to the non-written disclosure was made available to the public, and the date on which the non-written disclosure occurred in public."
Rule 70(10),https://www.wipo.int/pct/en/texts/rules/r70.html,"Certain Published Documents Any published application or any patent referred to in the report by virtue of Rule 64.3 shall be mentioned as such and shall be accompanied by an indication of its date of publication, of its filing date, and its claimed priority date (if any). In respect of the priority date of any such document, the report may indicate that, in the opinion of the International Preliminary Examining Authority, such date has not been validly claimed."
Rule 70(11),https://www.wipo.int/pct/en/texts/rules/r70.html,"Mention of Amendments If, before the International Preliminary Examining Authority, amendments have been made, this fact shall be indicated in the report. Where any amendment has resulted in the cancellation of an entire sheet, this fact shall also be specified in the report."
Rule 70(12),https://www.wipo.int/pct/en/texts/rules/r70.html,"Mention of Certain Defects and Other Matters If the International Preliminary Examining Authority considers that, at the time it prepares the report:"
Rule 70(12)(i),https://www.wipo.int/pct/en/texts/rules/r70.html,"the international application contains any of the defects referred to in Rule 66.2(a)(iii), it shall include this opinion and the reasons therefor in the report"
Rule 70(12)(ii),https://www.wipo.int/pct/en/texts/rules/r70.html,"the international application calls for any of the observations referred to in Rule 66.2(a)(v), it may include this opinion in the report and, if it does, it shall also indicate in the report the reasons for such opinion"
Rule 70(12)(iii),https://www.wipo.int/pct/en/texts/rules/r70.html,"any of the situations referred to in Article 34(4) exists, it shall state this opinion and the reasons therefor in the report"
Rule 70(12)(iv),https://www.wipo.int/pct/en/texts/rules/r70.html,"a nucleotide and/or amino acid sequence listing is not available to it in such a form that a meaningful international preliminary examination can be carried out, it shall so state in the report."
Rule 70(13),https://www.wipo.int/pct/en/texts/rules/r70.html,Remarks Concerning Unity of Invention
Rule 70(13)(1),https://www.wipo.int/pct/en/texts/rules/r70.html,"If the applicant paid additional fees for the international preliminary examination, or if the international application or the international preliminary examination was restricted under Article 34(3), the report shall so indicate. Furthermore, where the international preliminary examination was carried out on restricted claims (Article 34(3)(a)), or on the main invention only (Article 34(3)(c)), the report shall indicate what parts of the international application were and what parts were not the subject of international preliminary examination. The report shall contain the indications provided for in Rule 68.1, where the International Preliminary Examining Authority chose not to invite the applicant to restrict the claims or to pay additional fees."
Rule 70(14),https://www.wipo.int/pct/en/texts/rules/r70.html,Authorized Officer The report shall indicate the name of the officer of the International Preliminary Examining Authority responsible for that report.
Rule 70(15),https://www.wipo.int/pct/en/texts/rules/r70.html,Form;  Title
Rule 70(15)(a),https://www.wipo.int/pct/en/texts/rules/r70.html,The physical requirements as to the form of the report shall be prescribed by the Administrative Instructions.
Rule 70(15)(b),https://www.wipo.int/pct/en/texts/rules/r70.html,"The report shall bear the title ""international preliminary report on patentability (Chapter II of the Patent Cooperation Treaty)"" together with an indication that it is the international preliminary examination report established by the International Preliminary Examining Authority."
Rule 70(16),https://www.wipo.int/pct/en/texts/rules/r70.html,Annexes to the Report
Rule 70(16)(a),https://www.wipo.int/pct/en/texts/rules/r70.html,The following replacement sheets and letters shall be annexed to the report:
Rule 70(16)(a)(i),https://www.wipo.int/pct/en/texts/rules/r70.html,"each replacement sheet under Rule 66.8 containing amendments under Article 34 and each letter under Rule 66.8(a), Rule 66.8(b) and Rule 46.5(b) as applicable by virtue of Rule 66.8(c)"
Rule 70(16)(a)(ii),https://www.wipo.int/pct/en/texts/rules/r70.html,each replacement sheet under Rule 46.5 containing amendments under Article 19 and each letter under Rule 46.5; and
Rule 70(16)(a)(iii),https://www.wipo.int/pct/en/texts/rules/r70.html,each replacement sheet under Rule 26.4 as applicable by virtue of Rule 91.2 containing a rectification of an obvious mistake authorized by that Authority under Rule 91.1(b)(iii) and each letter under Rule 26.4 as applicable by virtue of Rule 91.2 unless any such replacement sheet has been superseded or considered reversed by a later replacement sheet or an amendment resulting in the cancellation of an entire sheet under Rule 66.8(b); and
Rule 70(16)(a)(iv),https://www.wipo.int/pct/en/texts/rules/r70.html,"where the report contains an indication referred to in Rule 70.2(e), any sheet and letter relating to a rectification of an obvious mistake which is not taken into account pursuant to Rule 66.4bis."
Rule 70(16)(b),https://www.wipo.int/pct/en/texts/rules/r70.html,"Notwithstanding paragraph (a), each superseded or reversed replacement sheet referred to in that paragraph and any letter referred to in that paragraph relating to such superseded or reversed sheet shall also be annexed to the report where:"
Rule 70(16)(b)(i),https://www.wipo.int/pct/en/texts/rules/r70.html,the International Preliminary Examining Authority considers that the relevant superseding or reversing amendment goes beyond the disclosure in the international application as filed and the report contains an indication referred to in Rule 70.2(c)
Rule 70(16)(b)(ii),https://www.wipo.int/pct/en/texts/rules/r70.html,"the relevant superseding or reversing amendment was not accompanied by a letter indicating the basis for the amendment in the application as filed and the report is established as if the amendment had not been made and contains an indication referred to in Rule 70.2(c‑bis). In such a case, the superseded or reversed replacement sheet shall be marked as provided by the Administrative Instructions."
Rule 70(17),https://www.wipo.int/pct/en/texts/rules/r70.html,"Languages of the Report and the Annexes The report and any annex shall be in the language in which the international application to which they relate is published, or, if the international preliminary examination is carried out, pursuant to Rule 55.2, on the basis of a translation of the international application, in the language of that translation."
Rule 71(1),https://www.wipo.int/pct/en/texts/rules/r71.html,Recipients
Rule 71(1)(a),https://www.wipo.int/pct/en/texts/rules/r71.html,"The International Preliminary Examining Authority shall, on the same day, transmit one copy of the international preliminary examination report and its annexes, if any, to the International Bureau, and one copy to the applicant."
Rule 71(1)(b),https://www.wipo.int/pct/en/texts/rules/r71.html,The International Preliminary Examining Authority shall transmit copies of other documents from the file of the international preliminary examination to the International Bureau in accordance with the Administrative Instructions.
Rule 71(2),https://www.wipo.int/pct/en/texts/rules/r71.html,Copies of Cited Documents
Rule 71(2)(a),https://www.wipo.int/pct/en/texts/rules/r71.html,The request under Article 36(4) may be presented any time during seven years from the international filing date of the international application to which the report relates.
Rule 71(2)(b),https://www.wipo.int/pct/en/texts/rules/r71.html,The International Preliminary Examining Authority may require that the party (applicant or elected Office) presenting the request pay to it the cost of preparing and mailing the copies. The level of the cost of preparing copies shall be provided for in the agreements referred to in Article 32(2) between the International Preliminary Examining Authorities and the International Bureau.
Rule 71(2)(c),https://www.wipo.int/pct/en/texts/rules/r71.html,[Deleted]
Rule 71(2)(d),https://www.wipo.int/pct/en/texts/rules/r71.html,Any International Preliminary Examining Authority may perform the obligations referred to in paragraphs (a) and (b) through another agency responsible to it.
Rule 72(1),https://www.wipo.int/pct/en/texts/rules/r72.html,Languages
Rule 72(1)(a),https://www.wipo.int/pct/en/texts/rules/r72.html,"Any elected State may require that the international preliminary examination report, established in any language other than the official language, or one of the official languages, of its national Office, be translated into English."
Rule 72(1)(b),https://www.wipo.int/pct/en/texts/rules/r72.html,"Any such requirement shall be notified to the International Bureau, which shall promptly publish it in the Gazette."
Rule 72(2),https://www.wipo.int/pct/en/texts/rules/r72.html,Copy of Translation for the Applicant
Rule 72(2)(1),https://www.wipo.int/pct/en/texts/rules/r72.html,The International Bureau shall transmit a copy of the translation referred to in Rule 72.1(a) of the international preliminary examination report to the applicant at the same time as it communicates such translation to the interested elected Office or Offices.
Rule 72(2bis),https://www.wipo.int/pct/en/texts/rules/r72.html,Translation of the Written Opinion of the International Searching Authority Established under Rule 43bis.1
Rule 72(2bis)(1),https://www.wipo.int/pct/en/texts/rules/r72.html,"In the case referred to in Rule 73.2(b)(ii), the written opinion established by the International Searching Authority under Rule 43bis.1 shall, upon request of the elected Office concerned, be translated into English by or under the responsibility of the International Bureau. The International Bureau shall transmit a copy of the translation to the elected Office concerned within two months from the date of receipt of the request for translation, and shall at the same time transmit a copy to the applicant."
Rule 72(3),https://www.wipo.int/pct/en/texts/rules/r72.html,Observations on the Translation The applicant may make written observations as to the correctness of the translation of the international preliminary examination report or of the written opinion established by the International Searching Authority under Rule 43bis.1 and shall send a copy of the observations to each of the interested elected Offices and to the International Bureau.
Rule 73(1),https://www.wipo.int/pct/en/texts/rules/r73.html,Preparation of Copies
Rule 73(1)(1),https://www.wipo.int/pct/en/texts/rules/r73.html,The International Bureau shall prepare the copies of the documents to be communicated under Article 36(3)(a).
Rule 73(2),https://www.wipo.int/pct/en/texts/rules/r73.html,Communication to Elected Offices
Rule 73(2)(a),https://www.wipo.int/pct/en/texts/rules/r73.html,The International Bureau shall effect the communication provided for in Article 36(3)(a) to each elected Office in accordance with Rule 93bis.1 but not before the expiration of 30 months from the priority date.
Rule 73(2)(b),https://www.wipo.int/pct/en/texts/rules/r73.html,"Where the applicant makes an express request to an elected Office under Article 40(2), the International Bureau shall, upon the request of that Office or of the applicant,"
Rule 73(2)(b)(i),https://www.wipo.int/pct/en/texts/rules/r73.html,"if the international preliminary examination report has already been transmitted to the International Bureau under Rule 71.1, promptly effect the communication provided for in Article 36(3)(a) to that Office"
Rule 73(2)(b)(ii),https://www.wipo.int/pct/en/texts/rules/r73.html,"if the international preliminary examination report has not been transmitted to the International Bureau under Rule 71.1, promptly communicate a copy of the written opinion established by the International Searching Authority under Rule 43bis.1 to that Office."
Rule 73(2)(c),https://www.wipo.int/pct/en/texts/rules/r73.html,"Where the applicant has withdrawn the demand or any or all elections, the communication provided for in paragraph (a) shall nevertheless be effected, if the International Bureau has received the international preliminary examination report, to the elected Office or Offices affected by the withdrawal."
Rule 74(1),https://www.wipo.int/pct/en/texts/rules/r74.html,Contents of Translation and Time Limit for Transmittal Thereof
Rule 74(1)(a),https://www.wipo.int/pct/en/texts/rules/r74.html,"Where the furnishing of a translation of the international application is required by the elected Office under Article 39(1), the applicant shall, within the time limit applicable under Article 39(1), transmit a translation of any replacement sheet referred to in Rule 70.16 which is annexed to the international preliminary examination report, unless such sheet is in the language of the required translation of the international application. The same time limit shall apply where the furnishing of a translation of the international application to the elected Office must, because of a declaration made under Article 64(2)(a)(i), be effected within the time limit applicable under Article 22."
Rule 74(1)(b),https://www.wipo.int/pct/en/texts/rules/r74.html,"Where the furnishing under Article 39(1) of a translation of the international application is not required by the elected Office, that Office may require the applicant to furnish, within the time limit applicable under that Article, a translation into the language in which the international application was published of any replacement sheet referred to in Rule 70.16 which is annexed to the international preliminary examination report and is not in that language."
Rule 76(3),https://www.wipo.int/pct/en/texts/rules/r76.html,"76.1, 76.2 and 76.3       [Deleted]"
Rule 76(4),https://www.wipo.int/pct/en/texts/rules/r76.html,Time Limit for Translation of Priority Document The applicant shall not be required to furnish to any elected Office a translation of the priority document before the expiration of the applicable time limit under Article 39.
Rule 76(5),https://www.wipo.int/pct/en/texts/rules/r76.html,Application of Certain Rules to Procedures before Elected Offices
Rule 76(5)(1),https://www.wipo.int/pct/en/texts/rules/r76.html,"Rules 13ter.3, 20.8(c), 22.1(g), 47.1, 49, 49bis, 49ter and 51bis shall apply, provided that:"
Rule 76(5)(1)(i),https://www.wipo.int/pct/en/texts/rules/r76.html,"any reference in the said Rules to the designated Office or to the designated State shall be construed as a reference to the elected Office or to the elected State, respectively"
Rule 76(5)(1)(ii),https://www.wipo.int/pct/en/texts/rules/r76.html,"any reference in the said Rules to Article 22, Article 23(2) or Article 24(2) shall be construed as a reference to Article 39(1), Article 40(2) or Article 39(3), respectively"
Rule 76(5)(1)(iii),https://www.wipo.int/pct/en/texts/rules/r76.html,"the words ""international applications filed"" in Rule 49.1(c) shall be replaced by the words ""a demand submitted;"""
Rule 76(5)(1)(iv),https://www.wipo.int/pct/en/texts/rules/r76.html,"for the purposes of Article 39(1), where an international preliminary examination report has been established, a translation of any amendment under Article 19 shall only be required if that amendment is annexed to that report"
Rule 76(5)(1)(v),https://www.wipo.int/pct/en/texts/rules/r76.html,the reference in Rule 47.1(a) to Rule 47.4 shall be construed as a reference to Rule 61.2(d).
Rule 77(1),https://www.wipo.int/pct/en/texts/rules/r77.html,Exercise of Faculty
Rule 77(1)(a),https://www.wipo.int/pct/en/texts/rules/r77.html,Any Contracting State allowing a time limit expiring later than the time limit provided for in Article 39(1)(a) shall notify the International Bureau of the time limit so fixed.
Rule 77(1)(b),https://www.wipo.int/pct/en/texts/rules/r77.html,Any notification received by the International Bureau under paragraph (a) shall be promptly published by the International Bureau in the Gazette.
Rule 77(1)(c),https://www.wipo.int/pct/en/texts/rules/r77.html,Notifications concerning the shortening of the previously fixed time limit shall be effective in relation to demands submitted after the expiration of three months computed from the date on which the notification was published by the International Bureau.
Rule 77(1)(d),https://www.wipo.int/pct/en/texts/rules/r77.html,"Notifications concerning the lengthening of the previously fixed time limit shall become effective upon publication by the International Bureau in the Gazette in respect of demands pending at the time or submitted after the date of such publication, or, if the Contracting State effecting the notification fixes some later date, as from the latter date."
Rule 78(1),https://www.wipo.int/pct/en/texts/rules/r78.html,Time Limit
Rule 78(1)(a),https://www.wipo.int/pct/en/texts/rules/r78.html,"The applicant shall, if he so wishes, exercise the right under Article 41 to amend the claims, the description and the drawings, before the elected Office concerned within one month from the fulfillment of the requirements under Article 39(1)(a), provided that, if the transmittal of the international preliminary examination report under Article 36(1) has not taken place by the expiration of the time limit applicable under Article 39, he shall exercise the said right not later than four months after such expiration date. In either case, the applicant may exercise the said right at any later time if so permitted by the national law of the said State."
Rule 78(1)(b),https://www.wipo.int/pct/en/texts/rules/r78.html,"In any elected State in which the national law provides that examination starts only on special request, the national law may provide that the time limit within or the time at which the applicant may exercise the right under Article 41 shall be the same as that provided by the national law for the filing of amendments in the case of the examination, on special request, of national applications, provided that such time limit shall not expire prior to, or such time shall not come before, the expiration of the time limit applicable under paragraph (a)."
Rule 78(2),https://www.wipo.int/pct/en/texts/rules/r78.html,[Deleted]
Rule 78(3),https://www.wipo.int/pct/en/texts/rules/r78.html,"Utility Models The provisions of Rules 6.5 and 13.5 shall apply, mutatis mutandis, before elected Offices. If the election was made before the expiration of the 19th month from the priority date, the reference to the time limit applicable under Article 22 is replaced by a reference to the time limit applicable under Article 39."
Rule 79(1),https://www.wipo.int/pct/en/texts/rules/r79.html,"Expressing Dates Applicants, national Offices, receiving Offices, International Searching and Preliminary Examining Authorities, and the International Bureau, shall, for the purposes of the Treaty and the Regulations, express any date in terms of the Christian era and the Gregorian calendar, or, if they use other eras and calendars, they shall also express any date in terms of the Christian era and the Gregorian calendar."
Rule 80(1),https://www.wipo.int/pct/en/texts/rules/r80.html,"Periods Expressed in Years When a period is expressed as one year or a certain number of years, computation shall start on the day following the day on which the relevant event occurred, and the period shall expire in the relevant subsequent year in the month having the same name and on the day having the same number as the month and the day on which the said event occurred, provided that if the relevant subsequent month has no day with the same number the period shall expire on the last day of that month."
Rule 80(2),https://www.wipo.int/pct/en/texts/rules/r80.html,"Periods Expressed in Months When a period is expressed as one month or a certain number of months, computation shall start on the day following the day on which the relevant event occurred, and the period shall expire in the relevant subsequent month on the day which has the same number as the day on which the said event occurred, provided that if the relevant subsequent month has no day with the same number the period shall expire on the last day of that month."
Rule 80(3),https://www.wipo.int/pct/en/texts/rules/r80.html,"Periods Expressed in Days When a period is expressed as a certain number of days, computation shall start on the day following the day on which the relevant event occurred, and the period shall expire on the day on which the last day of the count has been reached."
Rule 80(4),https://www.wipo.int/pct/en/texts/rules/r80.html,Local Dates
Rule 80(4)(a),https://www.wipo.int/pct/en/texts/rules/r80.html,The date which is taken into consideration as the starting date of the computation of any period shall be the date which prevails in the locality at the time when the relevant event occurred.
Rule 80(4)(b),https://www.wipo.int/pct/en/texts/rules/r80.html,The date on which any period expires shall be the date which prevails in the locality in which the required document must be filed or the required fee must be paid.
Rule 80(5),https://www.wipo.int/pct/en/texts/rules/r80.html,Expiration on a Non-Working Day or Official Holiday
Rule 80(5)(1),https://www.wipo.int/pct/en/texts/rules/r80.html,If the expiration of any period during which any document or fee must reach a national Office or intergovernmental organization falls on a day:
Rule 80(5)(1)(i),https://www.wipo.int/pct/en/texts/rules/r80.html,on which such Office or organization is not open to the public for the purposes of the transaction of official business
Rule 80(5)(1)(ii),https://www.wipo.int/pct/en/texts/rules/r80.html,on which ordinary mail is not delivered in the locality in which such Office or organization is situated
Rule 80(5)(1)(iii),https://www.wipo.int/pct/en/texts/rules/r80.html,"which, where such Office or organization is situated in more than one locality, is an official holiday in at least one of the localities in which such Office or organization is situated, and in circumstances where the national law applicable by that Office or organization provides, in respect of national applications, that, in such a case, such period shall expire on a subsequent day; or"
Rule 80(5)(1)(iv),https://www.wipo.int/pct/en/texts/rules/r80.html,"which, where such Office is the government authority of a Contracting State entrusted with the granting of patents, is an official holiday in part of that Contracting State, and in circumstances where the national law applicable by that Office provides, in respect of national applications, that, in such a case, such period shall expire on a subsequent day the period shall expire on the next subsequent day on which none of the said four circumstances exists."
Rule 80(6),https://www.wipo.int/pct/en/texts/rules/r80.html,"Date of Documents Where a period starts on the day of the date of a document or letter emanating from a national Office or intergovernmental organization, any interested party may prove that the said document or letter was mailed on a day later than the date it bears, in which case the date of actual mailing shall, for the purposes of computing the period, be considered to be the date on which the period starts. Irrespective of the date on which such a document or letter was mailed, if the applicant offers to the national Office or intergovernmental organization evidence which satisfies the national Office or intergovernmental organization that the document or letter was received more than seven days after the date it bears, the national Office or intergovernmental organization shall treat the period starting from the date of the document or letter as expiring later by an additional number of days which is equal to the number of days which the document or letter was received later than seven days after the date it bears."
